,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity_<1h ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near bay,ocean_proximity_near ocean
15136,-116.92,32.82,17,2492,1278,439,2.8875,155700.0,1,0,0,0,0
15137,-116.92,32.85,23,1378,767,266,4.0625,145000.0,1,0,0,0,0
15138,-116.92,32.84,16,4675,2188,817,4.6674,178000.0,1,0,0,0,0
15139,-116.91,32.83,16,5203,2515,862,4.105,174400.0,1,0,0,0,0
15140,-116.92,32.82,16,2784,1458,465,4.0048,184600.0,1,0,0,0,0
15141,-116.91,32.85,21,4152,2255,697,4.5096,159500.0,1,0,0,0,0
15142,-116.89,32.85,15,3560,1757,574,5.1185,185300.0,1,0,0,0,0
15143,-116.9,32.84,18,3612,1864,713,2.7069,153800.0,1,0,0,0,0
15144,-116.89,32.82,18,2515,1442,449,5.0201,154400.0,1,0,0,0,0
15145,-116.9,32.84,18,4215,2104,773,4.0873,146900.0,1,0,0,0,0
15146,-116.91,32.82,14,1978,1085,387,3.8073,170100.0,1,0,0,0,0
15147,-116.96,32.9,16,3047,1507,499,5.3008,186500.0,1,0,0,0,0
15148,-116.94,32.89,24,2541,1078,372,5.2542,227800.0,1,0,0,0,0
15149,-116.94,32.87,24,2824,1480,471,5.2614,177200.0,1,0,0,0,0
15150,-116.93,32.87,17,3722,1561,604,3.6027,211900.0,1,0,0,0,0
15151,-116.9,32.9,19,3090,1621,520,4.0806,189200.0,1,0,0,0,0
15152,-116.84,32.92,20,1066,536,173,3.1607,119300.0,1,0,0,0,0
15153,-117.05,33.01,19,3558,1439,578,4.625,211100.0,1,0,0,0,0
15154,-117.05,33.01,17,3430,1468,433,8.013024999999999,429300.0,1,0,0,0,0
15155,-117.04,33.01,28,922,314,97,8.013024999999999,342300.0,1,0,0,0,0
15156,-117.03,33.0,6,5698,2693,770,7.7569,387400.0,1,0,0,0,0
15157,-117.04,32.99,6,5698,3132,1092,6.6012,314900.0,1,0,0,0,0
15158,-117.04,32.98,16,1332,640,193,6.0226,192900.0,1,0,0,0,0
15159,-117.06,32.99,16,1306,713,222,6.2683,180700.0,1,0,0,0,0
15160,-117.05,32.97,17,5698,3132,1092,5.5882,194300.0,1,0,0,0,0
15161,-117.05,32.96,18,3593,1992,626,4.8295,165800.0,1,0,0,0,0
15162,-117.04,32.97,13,5698,3132,1092,4.5746,175700.0,1,0,0,0,0
15163,-117.03,32.97,16,3936,1935,659,4.5625,231200.0,1,0,0,0,0
15164,-117.03,32.96,16,3424,1940,645,4.121,182100.0,1,0,0,0,0
15165,-116.99,32.96,17,5509,2748,817,4.8854,181300.0,1,0,0,0,0
15166,-117.02,32.95,25,1909,1043,322,3.7784,160100.0,1,0,0,0,0
15167,-117.03,32.95,19,4500,2456,782,4.5032,168900.0,1,0,0,0,0
15168,-117.05,32.95,17,3039,1297,552,3.9531,178600.0,1,0,0,0,0
15169,-117.05,32.95,17,4814,3013,1078,3.2369,167800.0,1,0,0,0,0
15170,-117.06,33.02,24,830,279,196,1.9176,121100.0,1,0,0,0,0
15171,-117.06,33.01,24,2618,726,443,3.5192,159100.0,1,0,0,0,0
15172,-117.07,33.01,25,2120,588,359,3.1187,169400.0,1,0,0,0,0
15173,-117.07,33.02,17,2863,715,467,2.6048,148200.0,1,0,0,0,0
15174,-117.06,33.04,17,1785,667,277,5.7382,278000.0,1,0,0,0,0
15175,-117.06,33.03,23,2023,678,340,7.0913,265400.0,1,0,0,0,0
15176,-117.07,33.03,14,5698,2026,1001,5.09,268500.0,1,0,0,0,0
15177,-117.07,33.03,15,1095,361,176,6.8099,328200.0,1,0,0,0,0
15178,-117.08,33.03,10,2296,818,405,4.3424,160600.0,1,0,0,0,0
15179,-117.07,33.04,4,2271,926,391,3.6437,210100.0,1,0,0,0,0
15180,-117.08,33.03,15,3023,1283,559,3.3724,137900.0,1,0,0,0,0
15181,-117.08,33.03,17,987,463,152,5.8747,229300.0,1,0,0,0,0
15182,-117.08,33.03,18,1339,761,290,5.3074,137200.0,1,0,0,0,0
15183,-117.09,33.03,17,2786,1228,396,6.4211,220700.0,1,0,0,0,0
15184,-117.08,33.04,10,2577,1193,365,6.53,264100.0,1,0,0,0,0
15185,-117.15,33.02,4,5698,3132,1092,7.2731,450400.0,0,0,0,0,1
15186,-117.1,32.97,17,3167,2098,828,2.4459,85800.0,1,0,0,0,0
15187,-117.1,32.96,7,3619,1134,482,4.1279,167600.0,1,0,0,0,0
15188,-117.05,33.05,6,5698,2741,1092,5.6436,278600.0,1,0,0,0,0
15189,-117.05,33.04,12,1840,580,234,6.7769,400000.0,1,0,0,0,0
15190,-117.05,33.03,14,5180,1639,991,4.5,222200.0,1,0,0,0,0
15191,-117.05,33.03,16,87,32,21,4.3571,144600.0,1,0,0,0,0
15192,-117.06,33.02,17,2635,994,359,5.8966,261500.0,1,0,0,0,0
15193,-117.05,33.02,18,917,388,131,6.3517,260100.0,1,0,0,0,0
15194,-117.01,33.04,13,4595,1643,544,7.7684,362300.0,1,0,0,0,0
15195,-117.04,33.03,16,2852,1083,448,6.3761,296200.0,1,0,0,0,0
15196,-117.01,32.99,8,3372,1536,448,8.013024999999999,378300.0,1,0,0,0,0
15197,-116.99,33.01,11,1412,529,166,7.7517,482412.5,1,0,0,0,0
15198,-117.09,32.91,9,2012,802,289,6.5706,255700.0,1,0,0,0,0
15199,-117.09,32.91,16,2005,827,270,7.0546,282200.0,1,0,0,0,0
15200,-117.09,32.9,16,1989,814,291,6.2715,255100.0,1,0,0,0,0
15201,-117.1,32.9,16,2994,1047,437,5.149,184300.0,1,0,0,0,0
15202,-117.11,32.9,16,2043,705,352,4.4766,161500.0,1,0,0,0,0
15203,-117.11,32.91,15,1840,855,241,7.5992,310600.0,1,0,0,0,0
15204,-117.08,32.91,16,1653,690,224,6.5853,248400.0,1,0,0,0,0
15205,-117.08,32.93,5,5698,3132,1092,6.0857,308300.0,1,0,0,0,0
15206,-117.08,32.91,9,1547,683,231,7.5604,327900.0,1,0,0,0,0
15207,-117.07,33.01,5,5698,1917,842,5.1998,294100.0,1,0,0,0,0
15208,-117.06,33.01,9,2470,904,427,4.4219,209200.0,1,0,0,0,0
15209,-117.07,33.0,4,5698,2211,1092,4.25,281600.0,1,0,0,0,0
15210,-117.07,33.0,4,5698,3132,1092,4.955,241500.0,1,0,0,0,0
15211,-117.08,33.01,5,5659,2565,902,6.1949,238700.0,1,0,0,0,0
15212,-117.09,32.99,16,2175,1037,326,5.1909,201400.0,1,0,0,0,0
15213,-117.09,32.99,18,3215,1618,509,4.6028,216800.0,1,0,0,0,0
15214,-117.09,32.98,23,1125,687,308,2.3182,268800.0,1,0,0,0,0
15215,-117.12,32.96,16,3050,1444,512,5.2463,156300.0,1,0,0,0,0
15216,-117.11,32.97,9,1531,850,240,6.0862,263600.0,1,0,0,0,0
15217,-117.1,33.0,5,5698,3132,1092,5.9094,261100.0,1,0,0,0,0
15218,-117.11,32.95,11,4694,2223,783,4.9485,231800.0,1,0,0,0,0
15219,-117.12,32.95,8,3670,1723,592,6.3542,218100.0,1,0,0,0,0
15220,-117.12,32.96,15,2869,1526,402,6.0175,238300.0,1,0,0,0,0
15221,-117.12,32.95,4,5698,3132,1092,4.988,263700.0,1,0,0,0,0
15222,-117.08,32.97,3,5698,3132,1092,5.4584,246500.0,1,0,0,0,0
15223,-117.06,32.97,17,4754,2412,832,4.3548,192300.0,1,0,0,0,0
15224,-117.25,33.06,6,5698,3132,1092,6.439,296200.0,0,0,0,0,1
15225,-117.25,33.05,16,2794,1387,442,4.3286,213400.0,0,0,0,0,1
15226,-117.26,33.05,14,2323,1057,372,6.2513,240900.0,0,0,0,0,1
15227,-117.26,33.06,11,2660,1226,366,7.6832,319800.0,0,0,0,0,1
15228,-117.24,33.05,15,3029,1559,546,5.3129,169200.0,0,0,0,0,1
15229,-117.24,33.05,11,5698,2588,842,6.4027,344200.0,0,0,0,0,1
15230,-117.2,33.07,5,5698,3132,1092,5.9289,411300.0,0,0,0,0,1
15231,-117.16,33.06,16,1988,770,252,5.8661,404500.0,0,0,0,0,1
15232,-117.21,33.03,20,3370,1020,408,8.013024999999999,482412.5,0,0,0,0,1
15233,-117.18,33.02,15,3540,1364,425,8.013024999999999,482412.5,0,0,0,0,1
15234,-117.21,33.02,26,3194,1032,406,8.013024999999999,482412.5,0,0,0,0,1
15235,-117.23,33.01,18,3961,1541,470,8.013024999999999,482412.5,0,0,0,0,1
15236,-117.26,32.97,25,2582,1088,471,6.4651,482412.5,0,0,0,0,1
15237,-117.26,32.96,36,1721,710,282,8.013024999999999,482412.5,0,0,0,0,1
15238,-117.26,32.95,34,1651,650,271,5.6582,482412.5,0,0,0,0,1
15239,-117.26,32.95,22,5484,1947,1012,4.4375,482412.5,0,0,0,0,1
15240,-117.3,32.96,30,1226,380,151,4.2875,482412.5,0,0,0,0,1
15241,-117.25,33.01,16,3892,1454,524,7.7317,396000.0,0,0,0,0,1
15242,-117.24,33.0,16,2512,795,353,7.5975,369100.0,0,0,0,0,1
15243,-117.23,32.99,17,2718,1011,319,8.013024999999999,482412.5,0,0,0,0,1
15244,-117.25,32.99,10,4926,1478,634,7.472,439900.0,0,0,0,0,1
15245,-117.25,33.0,14,2518,931,414,5.8393,482412.5,0,0,0,0,1
15246,-117.26,33.0,31,2695,1059,451,4.7841,393500.0,0,0,0,0,1
15247,-117.27,33.0,36,2426,1085,420,5.1523,387800.0,0,0,0,0,1
15248,-117.31,33.0,30,1631,665,297,6.8443,482412.5,0,0,0,0,1
15249,-117.26,32.99,16,2127,1532,499,2.7348,231300.0,0,0,0,0,1
15250,-117.27,32.99,21,3318,1273,538,5.5922,382100.0,0,0,0,0,1
15251,-117.26,32.98,12,3900,1690,892,4.125,226900.0,0,0,0,0,1
15252,-117.31,32.98,17,2789,849,345,4.1012,244700.0,0,0,0,0,1
15253,-117.27,32.98,17,1853,351,208,5.2742,230700.0,0,0,0,0,1
15254,-117.32,33.01,29,3584,1619,667,4.125,394400.0,0,0,0,0,1
15255,-117.28,33.02,21,2736,1251,576,4.2356,347700.0,0,0,0,0,1
15256,-117.27,33.02,13,5698,2450,1092,4.7179,376700.0,0,0,0,0,1
15257,-117.26,33.04,18,2229,1088,352,6.3525,278300.0,0,0,0,0,1
15258,-117.26,33.04,16,3109,1433,453,6.6319,269600.0,0,0,0,0,1
15259,-117.24,33.04,13,3498,1412,618,3.212,147600.0,0,0,0,0,1
15260,-117.25,33.03,6,3416,1319,467,6.9326,324600.0,0,0,0,0,1
15261,-117.27,33.03,25,1787,1108,311,3.9826,215800.0,0,0,0,0,1
15262,-117.27,33.03,16,2240,1104,416,3.5313,148700.0,0,0,0,0,1
15263,-117.26,33.02,9,4632,1724,685,6.3712,369800.0,0,0,0,0,1
15264,-117.27,33.03,19,2899,1356,512,4.87,220900.0,0,0,0,0,1
15265,-117.27,33.02,21,2144,928,344,5.798,286100.0,0,0,0,0,1
15266,-117.29,33.05,28,1146,672,292,3.1667,300000.0,0,0,0,0,1
15267,-117.28,33.04,12,4459,2471,888,3.5179,252700.0,0,0,0,0,1
15268,-117.27,33.04,27,1839,1302,404,3.55,214600.0,0,0,0,0,1
15269,-117.29,33.04,30,2750,1281,520,4.7333,286900.0,0,0,0,0,1
15270,-117.33,33.03,31,1171,603,267,2.8611,314300.0,0,0,0,0,1
15271,-117.3,33.07,14,2670,1034,407,6.4247,295100.0,0,0,0,0,1
15272,-117.29,33.08,18,3225,1463,476,5.7787,346700.0,0,0,0,0,1
15273,-117.27,33.08,7,2949,1335,426,6.0922,342400.0,0,0,0,0,1
15274,-117.29,33.06,20,2110,1008,325,6.1509,338700.0,0,0,0,0,1
15275,-117.28,33.06,8,4172,2585,941,4.0118,245800.0,0,0,0,0,1
15276,-117.27,33.06,7,3686,1612,672,3.197,367100.0,0,0,0,0,1
15277,-117.27,33.05,15,3333,1371,737,2.9083,122400.0,0,0,0,0,1
15278,-117.3,33.08,24,2628,1389,520,4.0,343200.0,0,0,0,0,1
15279,-117.34,33.06,17,2718,815,403,4.3182,357100.0,0,0,0,0,1
15280,-117.31,33.07,21,2035,948,467,3.2984,369400.0,0,0,0,0,1
15281,-117.3,33.07,16,3147,2165,690,3.5585,284800.0,0,0,0,0,1
15282,-117.3,33.06,24,2171,870,442,3.194,276300.0,0,0,0,0,1
15283,-117.3,33.06,31,2128,1049,485,4.027,290000.0,0,0,0,0,1
15284,-117.3,33.05,34,1797,775,391,3.2308,331300.0,0,0,0,0,1
15285,-117.33,33.17,11,5698,3132,1092,4.0791,281300.0,0,0,0,0,1
15286,-117.34,33.16,31,2851,1286,467,4.5694,243700.0,0,0,0,0,1
15287,-117.33,33.16,29,3559,1533,545,4.0585,245500.0,0,0,0,0,1
15288,-117.32,33.15,15,5698,3132,1092,5.4904,262100.0,0,0,0,0,1
15289,-117.32,33.12,25,2670,936,461,2.7717,354000.0,0,0,0,0,1
15290,-117.31,33.1,15,2392,747,421,3.5341,482412.5,0,0,0,0,1
15291,-117.29,33.13,4,617,224,105,3.9205,183000.0,0,0,0,0,1
15292,-117.31,33.11,7,5698,2904,1092,4.1282,188100.0,0,0,0,0,1
15293,-117.29,33.12,4,1380,755,286,4.7961,168800.0,0,0,0,0,1
15294,-117.29,33.1,6,5698,2064,957,5.1837,259800.0,0,0,0,0,1
15295,-117.28,33.1,13,2644,1197,399,6.5338,267900.0,0,0,0,0,1
15296,-117.35,33.17,16,4595,2849,1092,2.478,185600.0,0,0,0,0,1
15297,-117.34,33.16,24,1006,610,246,2.25,187500.0,0,0,0,0,1
15298,-117.34,33.15,19,5698,3132,1092,3.0306,178500.0,0,0,0,0,1
15299,-117.35,33.16,22,1331,580,193,3.975,482412.5,0,0,0,0,1
15300,-117.35,33.16,10,1684,902,449,3.7891,206300.0,0,0,0,0,1
15301,-117.34,33.15,17,4505,2111,1062,3.3536,283300.0,0,0,0,0,1
15302,-117.36,33.18,26,5550,2372,1058,2.5509,181800.0,0,0,0,0,1
15303,-117.36,33.18,39,1546,833,308,2.8893,185400.0,0,0,0,0,1
15304,-117.35,33.17,36,1977,812,387,3.625,198000.0,0,0,0,0,1
15305,-117.36,33.17,24,2046,812,367,2.3182,482412.5,0,0,0,0,1
15306,-117.37,33.18,19,1931,855,394,2.6979,266700.0,0,0,0,0,1
15307,-117.37,33.19,23,4104,3132,1092,1.8214,173800.0,0,0,0,0,1
15308,-117.37,33.19,33,2205,1138,439,2.8819,208600.0,0,0,0,0,1
15309,-117.37,33.19,18,975,650,286,1.9562,192500.0,0,0,0,0,1
15310,-117.37,33.19,38,861,486,204,4.1875,185000.0,0,0,0,0,1
15311,-117.38,33.19,35,928,538,248,2.4583,197900.0,0,0,0,0,1
15312,-117.38,33.14,14,5039,1298,696,3.209,313300.0,0,0,0,0,1
15313,-117.38,33.19,26,4123,1703,895,1.9891,482412.5,0,0,0,0,1
15314,-117.38,33.2,17,1877,1288,426,1.9386,106300.0,0,0,0,0,1
15315,-117.37,33.2,19,928,845,319,1.6318,187500.0,0,0,0,0,1
15316,-117.38,33.19,17,353,359,118,1.5625,162500.0,0,0,0,0,1
15317,-117.38,33.2,26,1427,974,317,1.3903,184400.0,0,0,0,0,1
15318,-117.36,33.2,19,1926,1190,483,1.3269,166100.0,0,0,0,0,1
15319,-117.36,33.2,19,2129,1323,525,2.9539,169900.0,0,0,0,0,1
15320,-117.36,33.2,26,2447,1405,486,3.2917,150800.0,0,0,0,0,1
15321,-117.35,33.2,23,3297,1793,622,2.5754,169700.0,0,0,0,0,1
15322,-117.35,33.21,24,1586,912,298,4.25,150300.0,0,0,0,0,1
15323,-117.34,33.21,23,2062,1302,379,4.0109,145700.0,0,0,0,0,1
15324,-117.35,33.2,32,1251,700,232,3.9875,142900.0,0,0,0,0,1
15325,-117.34,33.21,12,5698,3015,1092,2.7386,216100.0,0,0,0,0,1
15326,-117.35,33.19,28,2823,1189,433,5.1733,198100.0,0,0,0,0,1
15327,-117.34,33.19,23,3546,1533,518,5.276,224500.0,0,0,0,0,1
15328,-117.33,33.19,15,3672,1827,796,2.9716,173600.0,0,0,0,0,1
15329,-117.34,33.19,19,3575,1654,559,5.7409,274100.0,0,0,0,0,1
15330,-117.29,33.24,5,3109,1823,578,3.1875,153800.0,1,0,0,0,0
15331,-117.3,33.23,13,3619,1759,806,2.765,98500.0,1,0,0,0,0
15332,-117.32,33.23,24,2580,982,569,1.6402,169300.0,0,0,0,0,1
15333,-117.31,33.24,6,1580,792,265,4.0469,162400.0,1,0,0,0,0
15334,-117.32,33.22,15,4784,1810,986,2.4375,108900.0,0,0,0,0,1
15335,-117.33,33.22,21,2868,855,559,2.7846,91200.0,0,0,0,0,1
15336,-117.32,33.22,16,1057,316,221,2.7417,91700.0,0,0,0,0,1
15337,-117.33,33.21,17,1246,424,288,2.2882,85800.0,0,0,0,0,1
15338,-117.3,33.22,4,5698,3132,1092,3.7568,184100.0,0,0,0,0,1
15339,-117.31,33.19,11,5698,3132,1092,4.3762,215500.0,0,0,0,0,1
15340,-117.29,33.2,16,2150,1428,407,2.4754,157300.0,0,0,0,0,1
15341,-117.31,33.18,16,1835,599,399,2.0147,87700.0,0,0,0,0,1
15342,-117.29,33.19,18,5698,3132,1092,3.0704,151600.0,0,0,0,0,1
15343,-117.28,33.2,20,4835,2983,834,4.3428,152100.0,0,0,0,0,1
15344,-117.37,33.22,35,2204,1435,462,3.676,125600.0,0,0,0,0,1
15345,-117.35,33.23,4,1837,934,277,3.8958,189800.0,0,0,0,0,1
15346,-117.35,33.21,18,2971,2051,493,2.675,117100.0,0,0,0,0,1
15347,-117.38,33.21,31,1502,1514,342,2.6442,103300.0,0,0,0,0,1
15348,-117.37,33.2,29,1315,1425,306,2.0272,99600.0,0,0,0,0,1
15349,-117.28,33.28,13,5698,3132,940,3.8156,150700.0,1,0,0,0,0
15350,-117.25,33.3,14,2513,1151,357,6.3054,359000.0,1,0,0,0,0
15351,-117.26,33.26,9,4609,2582,746,4.3429,173900.0,1,0,0,0,0
15352,-117.3,33.26,23,1678,1227,264,4.1713,133800.0,1,0,0,0,0
15353,-117.3,33.25,22,2329,1456,381,3.7933,131000.0,1,0,0,0,0
15354,-117.31,33.25,14,3483,2140,687,3.125,102300.0,1,0,0,0,0
15355,-117.31,33.25,13,3075,1843,674,2.8558,97100.0,1,0,0,0,0
15356,-117.32,33.25,7,2499,1314,398,4.85,186900.0,1,0,0,0,0
15357,-117.32,33.25,7,5698,3132,1092,3.6301,170900.0,1,0,0,0,0
15358,-117.34,33.23,11,3737,2212,727,3.1062,141000.0,0,0,0,0,1
15359,-117.33,33.23,15,2919,1130,579,2.5872,155600.0,0,0,0,0,1
15360,-117.33,33.23,15,1905,1258,388,3.33,127900.0,0,0,0,0,1
15361,-117.33,33.24,13,4543,2298,870,2.9386,143400.0,0,0,0,0,1
15362,-117.42,33.35,14,5698,3132,1092,2.5729,134400.0,1,0,0,0,0
15363,-117.24,33.34,17,2866,1354,431,4.5764,257300.0,1,0,0,0,0
15364,-117.22,33.36,16,3165,1351,452,4.605,263300.0,1,0,0,0,0
15365,-117.22,33.31,12,2924,1193,394,6.2475,331300.0,1,0,0,0,0
15366,-117.21,33.34,10,5294,2312,810,5.4563,325700.0,1,0,0,0,0
15367,-117.19,33.34,15,3310,1104,460,6.1009,314400.0,1,0,0,0,0
15368,-117.17,33.34,15,3313,1022,564,2.7986,189900.0,1,0,0,0,0
15369,-117.2,33.29,12,5698,2778,1020,4.0357,295900.0,1,0,0,0,0
15370,-117.17,33.28,16,1921,862,280,5.1786,376800.0,1,0,0,0,0
15371,-117.25,33.38,16,3536,2007,687,3.0,146700.0,1,0,0,0,0
15372,-117.24,33.4,16,2704,1322,424,3.7857,227000.0,1,0,0,0,0
15373,-117.23,33.38,18,3339,1727,652,2.8393,173200.0,1,0,0,0,0
15374,-117.24,33.38,16,2792,1696,516,3.668,171200.0,1,0,0,0,0
15375,-117.25,33.38,17,1614,1031,389,2.0956,134400.0,1,0,0,0,0
15376,-117.25,33.39,22,2699,1425,491,2.375,137300.0,1,0,0,0,0
15377,-117.26,33.37,7,2221,1440,501,2.2368,154600.0,1,0,0,0,0
15378,-117.25,33.37,8,1755,1687,511,1.995,146900.0,1,0,0,0,0
15379,-117.24,33.37,14,4687,2436,779,4.5391,180900.0,1,0,0,0,0
15380,-117.24,33.36,11,2786,1250,450,4.5,222600.0,1,0,0,0,0
15381,-117.25,33.36,6,3725,2833,915,2.3214,247000.0,1,0,0,0,0
15382,-117.34,33.46,14,1902,848,304,5.5395,273300.0,1,0,0,0,0
15383,-117.19,33.41,16,3031,1301,518,4.0882,296100.0,1,0,0,0,0
15384,-117.14,33.39,17,2889,1931,510,3.8547,208300.0,1,0,0,0,0
15385,-117.2,33.38,14,5392,2350,810,5.0507,291500.0,1,0,0,0,0
15386,-117.1,33.36,19,3518,2091,610,3.2614,168800.0,1,0,0,0,0
15387,-116.95,33.31,16,2921,1838,540,2.2393,117000.0,1,0,0,0,0
15388,-117.03,33.32,14,1088,601,193,3.8438,243800.0,1,0,0,0,0
15389,-117.05,33.29,17,1800,891,281,7.0177,267600.0,1,0,0,0,0
15390,-117.05,33.26,14,3103,1704,539,3.7644,264700.0,1,0,0,0,0
15391,-117.12,33.27,11,3016,1727,541,4.9375,232800.0,1,0,0,0,0
15392,-117.0,33.29,17,2073,573,221,8.013024999999999,419200.0,1,0,0,0,0
15393,-116.98,33.26,12,5698,3129,945,4.7647,254100.0,1,0,0,0,0
15394,-116.99,33.2,17,2980,1531,505,3.1553,250000.0,1,0,0,0,0
15395,-116.9,33.22,11,4132,2012,703,3.1906,234500.0,1,0,0,0,0
15396,-117.14,33.23,11,4068,918,500,3.1272,281300.0,1,0,0,0,0
15397,-117.11,33.23,13,5698,2228,866,4.9335,298100.0,1,0,0,0,0
15398,-117.08,33.23,14,3337,1385,512,4.15,272200.0,1,0,0,0,0
15399,-117.2,33.24,12,4992,2106,801,6.2079,307300.0,1,0,0,0,0
15400,-117.15,33.2,16,2690,1253,393,4.0328,294600.0,1,0,0,0,0
15401,-117.2,33.2,16,4409,1875,609,5.543,286400.0,1,0,0,0,0
15402,-117.22,33.22,17,3675,1693,597,3.3882,190800.0,1,0,0,0,0
15403,-117.22,33.22,16,2134,1555,560,1.7217,175000.0,1,0,0,0,0
15404,-117.22,33.22,15,1430,704,322,1.9571,162500.0,1,0,0,0,0
15405,-117.23,33.24,26,1991,1014,304,4.3068,240100.0,1,0,0,0,0
15406,-117.24,33.23,13,3756,1767,614,4.0776,196000.0,1,0,0,0,0
15407,-117.24,33.23,21,1718,1194,312,3.4359,150900.0,1,0,0,0,0
15408,-117.23,33.23,13,2899,1946,579,2.9875,172000.0,1,0,0,0,0
15409,-117.23,33.22,18,2334,962,557,1.808,97000.0,1,0,0,0,0
15410,-117.23,33.22,16,3224,1036,608,2.0246,148800.0,1,0,0,0,0
15411,-117.24,33.22,20,1962,1173,349,4.1316,162500.0,1,0,0,0,0
15412,-117.24,33.21,9,2486,1938,525,2.1293,151400.0,1,0,0,0,0
15413,-117.23,33.21,34,544,348,127,4.125,164600.0,1,0,0,0,0
15414,-117.25,33.25,6,5698,2997,1029,4.6187,205000.0,1,0,0,0,0
15415,-117.27,33.23,5,5698,3132,1092,4.1405,198500.0,1,0,0,0,0
15416,-117.27,33.22,5,2283,999,325,5.0249,196700.0,1,0,0,0,0
15417,-117.27,33.22,16,1420,470,313,1.8849,90800.0,1,0,0,0,0
15418,-117.28,33.22,13,2832,1065,531,2.3844,98600.0,1,0,0,0,0
15419,-117.27,33.21,5,5698,3132,1012,4.4531,177500.0,1,0,0,0,0
15420,-117.25,33.22,26,2010,1160,331,3.9815,142600.0,1,0,0,0,0
15421,-117.25,33.22,19,2167,1654,435,3.5,135800.0,1,0,0,0,0
15422,-117.26,33.21,26,1906,1325,427,3.0197,136000.0,1,0,0,0,0
15423,-117.28,33.2,11,1472,1012,285,4.21,175600.0,0,0,0,0,1
15424,-117.27,33.2,23,2145,1360,404,4.2054,150700.0,1,0,0,0,0
15425,-117.26,33.2,13,3163,1675,629,2.8214,121900.0,1,0,0,0,0
15426,-117.27,33.2,34,1852,978,332,4.3542,156900.0,1,0,0,0,0
15427,-117.27,33.19,8,973,663,209,2.724,139300.0,0,0,0,0,1
15428,-117.28,33.19,5,2697,1633,580,3.4456,165800.0,0,0,0,0,1
15429,-117.25,33.21,9,1944,1992,453,2.066,127200.0,1,0,0,0,0
15430,-117.24,33.21,19,1872,1859,446,2.1875,121700.0,1,0,0,0,0
15431,-117.24,33.21,18,1846,1581,387,3.0982,111300.0,1,0,0,0,0
15432,-117.24,33.2,25,1631,1045,386,2.4505,147500.0,1,0,0,0,0
15433,-117.24,33.2,26,1701,989,367,2.5119,171700.0,1,0,0,0,0
15434,-117.25,33.2,22,2361,1472,596,2.0625,124500.0,1,0,0,0,0
15435,-117.25,33.2,10,2050,1302,471,2.7961,131300.0,1,0,0,0,0
15436,-117.25,33.21,13,1203,1035,293,2.6339,117000.0,1,0,0,0,0
15437,-117.23,33.21,21,1934,861,381,3.6181,213800.0,1,0,0,0,0
15438,-117.22,33.21,19,4400,1901,735,3.6375,198800.0,1,0,0,0,0
15439,-117.22,33.2,31,1736,801,292,4.4844,205500.0,1,0,0,0,0
15440,-117.23,33.2,29,3372,1770,693,3.5109,166000.0,1,0,0,0,0
15441,-117.23,33.2,21,2284,999,356,4.8929,212500.0,1,0,0,0,0
15442,-117.21,33.2,22,3337,1288,466,5.04,253700.0,1,0,0,0,0
15443,-117.22,33.19,16,3004,1948,606,2.7019,216900.0,1,0,0,0,0
15444,-117.27,33.18,4,3371,1481,627,2.9133,215700.0,0,0,0,0,1
15445,-117.26,33.19,4,2342,1518,545,2.9469,216100.0,0,0,0,0,1
15446,-117.26,33.19,2,2629,1044,522,4.2361,158500.0,0,0,0,0,1
15447,-117.25,33.19,18,1891,830,279,4.5764,207000.0,1,0,0,0,0
15448,-117.24,33.19,19,1569,1035,352,2.9191,159400.0,1,0,0,0,0
15449,-117.23,33.19,22,2554,1147,422,3.6346,192500.0,1,0,0,0,0
15450,-117.24,33.18,19,3337,1646,554,5.0195,200200.0,1,0,0,0,0
15451,-117.3,33.17,6,5698,3132,1092,4.1807,182600.0,0,0,0,0,1
15452,-117.32,33.17,18,2143,828,283,4.2383,239000.0,0,0,0,0,1
15453,-117.31,33.17,7,2349,809,282,5.552,283900.0,0,0,0,0,1
15454,-117.31,33.16,4,5698,2282,801,5.5956,247800.0,0,0,0,0,1
15455,-117.31,33.16,17,1704,781,281,5.6605,224400.0,0,0,0,0,1
15456,-117.29,33.18,15,3780,1632,721,2.7644,111400.0,0,0,0,0,1
15457,-117.29,33.18,17,821,436,168,3.1667,160600.0,0,0,0,0,1
15458,-117.28,33.18,16,3002,842,538,2.1205,157300.0,0,0,0,0,1
15459,-117.28,33.18,14,676,384,126,6.2096,178100.0,0,0,0,0,1
15460,-117.26,33.18,9,4540,2235,746,4.5781,225600.0,0,0,0,0,1
15461,-117.27,33.15,4,5698,3132,1092,4.6357,244900.0,0,0,0,0,1
15462,-117.29,33.15,11,2560,952,448,4.0625,87500.0,0,0,0,0,1
15463,-117.24,33.17,4,5698,3132,1092,4.2826,237500.0,1,0,0,0,0
15464,-117.22,33.17,6,1487,810,322,3.625,135700.0,1,0,0,0,0
15465,-117.23,33.16,4,3066,1164,582,4.0,228100.0,0,0,0,0,1
15466,-117.23,33.16,2,4624,2091,808,3.6736,214500.0,0,0,0,0,1
15467,-117.22,33.18,13,4273,2328,801,3.3444,183900.0,1,0,0,0,0
15468,-117.21,33.17,16,1787,1446,362,3.75,163800.0,1,0,0,0,0
